key,signal,neutral,horizon,basket,hold,smooth,state,regime,dir,n_days,n_indep,gross_dly,cost_dly,net_dly,net_per_hold,t,t_dir,t_inv,stab,nw_lag,meff,thr,passes
dist_low_60|raw|h3|k12|hd1|sm5|-|-,dist_low_60,raw,3,12,1,5,-,-,DIR,850,283,1.5810192499307338,2.1015200428387586,-0.5205007929080228,-1.5615023787240683,-0.07147785154915925,-0.07147785154915925,-0.5071026422931313,0.25,10,839.0000000000105,4.014409690501416,False
noise_ratio_10|full|h1|k8|hd5|sm5|-|-,noise_ratio_10,full,1,8,5,5,-,-,DIR,850,170,2.884755076829834,3.288070504796722,-0.40331542796688635,-0.40331542796688635,-0.07176475111767656,-0.07176475111767656,-1.1003730913392578,0.5,12,839.0000000000105,4.014409690501416,False
overnight_share_10|raw|h1|k8|hd1|sm0|-|-,overnight_share_10,raw,1,8,1,0,-,-,DIR,854,854,4.697617388056499,5.216080800232688,-0.5184634121761877,-0.5184634121761877,-0.07213091748635451,-0.07213091748635451,-1.373340642771598,0.5,3,839.0000000000105,4.014409690501416,False
oi_intraday_chg_5|full|h1|k8|hd5|sm0|-|-,oi_intraday_chg_5,full,1,8,5,0,-,-,INV,849,169,-5.00788139270529,5.45934019082577,-0.45145879812048056,-0.45145879812048056,-0.07220391213155898,-1.6785891266252155,-0.07220391213155898,0.5,7,839.0000000000105,4.014409690501416,False
oi_intraday_chg|mom|h3|k12|hd1|sm5|-|-,oi_intraday_chg,mom,3,12,1,5,-,-,DIR,850,283,6.417404130324606,6.766638242382776,-0.34923411205816995,-1.04770233617451,-0.07239942925600353,-0.07239942925600353,-2.7410022742576787,0.5,10,839.0000000000105,4.014409690501416,False
funding_cum_3|full|h3|k8|hd1|sm5|-|-,funding_cum_3,full,3,8,1,5,-,-,INV,850,283,-2.831203252273603,3.351240422908413,-0.5200371706348094,-1.5601115119044282,-0.07246788843227384,-0.864107697997831,-0.07246788843227384,0.5,10,839.0000000000105,4.014409690501416,False
gk_over_cc_10|raw|h1|k12|hd1|sm5|-|-,gk_over_cc_10,raw,1,12,1,5,-,-,INV,850,850,-4.290852493624775,4.689831815031638,-0.3989793214068625,-0.3989793214068625,-0.07252850818408427,-1.6396615733467546,-0.07252850818408427,0.25,8,839.0000000000105,4.014409690501416,False
roll_spread_20|raw|h3|k8|hd1|sm5|-|-,roll_spread_20,raw,3,8,1,5,-,-,DIR,850,283,2.123108026042644,2.680991966183027,-0.557883940140381,-1.673651820421143,-0.07268268972869353,-0.07268268972869353,-0.6292022347912575,0.5,10,839.0000000000105,4.014409690501416,False
vp_corr_20|mom|h1|k8|hd1|sm5|-|-,vp_corr_20,mom,1,8,1,5,-,-,INV,850,850,-3.7028160302649935,4.152634350220597,-0.4498183199556056,-0.4498183199556056,-0.07328377207111281,-1.2836758078931116,-0.07328377207111281,0.5,8,839.0000000000105,4.014409690501416,False
lsr_ttacct_chg20|full|h1|k12|hd5|sm0|-|-,lsr_ttacct_chg20,full,1,12,5,0,-,-,DIR,555,111,3.2573937110213773,3.735508526263589,-0.4781148152422116,-0.4781148152422116,-0.07335985591114418,-0.07335985591114418,-1.0785104446061133,0.75,7,839.0000000000105,4.014409690501416,False
noise_ratio_20|mom|h1|k8|hd5|sm5|-|-,noise_ratio_20,mom,1,8,5,5,-,-,DIR,850,170,2.217968820186332,2.65521543096868,-0.4372466107823453,-0.4372466107823453,-0.0739544911118872,-0.0739544911118872,-0.8251018637190257,0.5,12,839.0000000000105,4.014409690501416,False
vol_trend_10|mkt|h1|k8|hd5|sm0|-|-,vol_trend_10,mkt,1,8,5,0,-,-,DIR,854,170,3.411541050068868,3.935105766849029,-0.5235647167801586,-0.5235647167801586,-0.07458781649620366,-0.07458781649620366,-1.048704808594231,0.25,7,839.0000000000105,4.014409690501416,False
crowding_z|full|h3|k12|hd1|sm5|-|-,crowding_z,full,3,12,1,5,-,-,DIR,850,283,3.970586652066726,4.415278679974358,-0.44469202790763335,-1.3340760837229,-0.07487289368882431,-0.07487289368882431,-1.4085691098018978,0.75,10,839.0000000000105,4.014409690501416,False
lsr_ttacct_lvl|full|h3|k8|hd1|sm5|-|-,lsr_ttacct_lvl,full,3,8,1,5,-,-,INV,502,167,-2.9111414589812266,3.4861054122176833,-0.5749639532364563,-1.724891859709369,-0.0751200969690439,-0.8285544822845627,-0.0751200969690439,0.5,10,839.0000000000105,4.014409690501416,False
overnight_share_10|mkt|h3|k12|hd1|sm5|-|-,overnight_share_10,mkt,3,12,1,5,-,-,INV,850,283,-1.1828221578603682,1.5987735293553975,-0.4159513714950288,-1.2478541144850865,-0.07519127410925744,-0.5043206252729462,-0.07519127410925744,0.5,10,839.0000000000105,4.014409690501416,False
oi_x_taker|allf|h1|k8|hd1|sm5|-|-,oi_x_taker,allf,1,8,1,5,-,-,INV,850,850,-7.733242892393315,8.286156109212108,-0.5529132168187934,-0.5529132168187934,-0.07576664427658557,-2.194416568715215,-0.07576664427658557,0.5,8,839.0000000000105,4.014409690501416,False
lsr_ttacct_chg7|allf|h1|k8|hd5|sm0|-|-,lsr_ttacct_chg7,allf,1,8,5,0,-,-,DIR,581,116,4.787751973808511,5.184999797397355,-0.39724782358884175,-0.39724782358884175,-0.07589426728294293,-0.07589426728294293,-1.9031472812696948,0.5,7,839.0000000000105,4.014409690501416,False
